property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,price
1.0,39.0,1.0,1.0,1.0,0.0,70.0,0.0,0.0,0.0,1.0,0.65
0.0,97.0,3.0,3.0,1.0,3.0,580.0,0.0,0.0,0.0,1.0,0.5
0.0,97.0,2.0,2.0,2.0,1.0,1084.0,0.0,0.0,2.0,1.0,0.78
1.0,21.0,4.0,5.0,2.0,0.0,5200.0,0.0,0.0,0.0,1.0,5.2
1.0,26.0,5.0,6.0,3.0,2.0,2700.0,1.0,1.0,2.0,2.0,10.0
1.0,96.0,4.0,4.0,4.0,0.0,3400.0,1.0,1.0,2.0,2.0,2.5
0.0,73.0,3.0,3.0,4.0,3.0,1724.0,0.0,0.0,2.0,0.0,2.5
0.0,95.0,2.0,2.0,3.0,3.0,1444.0,0.0,0.0,0.0,2.0,0.75
0.0,65.0,4.0,3.0,2.0,3.0,3150.0,1.0,0.0,0.0,1.0,3.2
0.0,95.0,2.0,2.0,3.0,2.0,1200.0,0.0,0.0,0.0,2.0,0.64
1.0,47.0,3.0,3.0,1.0,2.0,1386.0,0.0,0.0,2.0,1.0,2.75
0.0,35.0,1.0,1.0,0.0,3.0,669.0,0.0,0.0,0.0,2.0,0.55
1.0,8.0,5.0,5.0,4.0,3.0,6228.0,1.0,0.0,0.0,1.0,7.0
0.0,93.0,3.0,3.0,3.0,4.0,1480.0,0.0,0.0,0.0,2.0,1.5
0.0,73.0,2.0,2.0,4.0,1.0,1181.0,0.0,0.0,2.0,0.0,1.34
0.0,1.0,4.0,4.0,4.0,3.0,4630.0,0.0,0.0,2.0,0.0,4.55
0.0,49.0,4.0,3.0,3.0,0.0,3986.0,1.0,0.0,0.0,2.0,6.0
0.0,65.0,3.0,3.0,3.0,3.0,2819.0,1.0,0.0,2.0,2.0,4.95
0.0,106.0,2.0,2.0,2.0,1.0,616.0,0.0,0.0,0.0,0.0,0.35
0.0,53.0,3.0,4.0,3.0,3.0,2329.0,1.0,0.0,1.0,0.0,5.75
0.0,66.0,3.0,4.0,3.0,3.0,2200.0,1.0,1.0,2.0,2.0,3.4
1.0,8.0,3.0,2.0,0.0,3.0,2360.0,0.0,0.0,0.0,1.0,1.55
0.0,1.0,3.0,3.0,4.0,3.0,2500.0,1.0,0.0,0.0,1.0,1.9
0.0,1.0,2.0,2.0,2.0,3.0,915.0,0.0,0.0,0.0,0.0,0.95
0.0,106.0,3.0,3.0,0.0,3.0,1051.0,0.0,0.0,0.0,1.0,1.65
0.0,11.0,4.0,5.0,3.0,3.0,3080.0,1.0,0.0,0.0,2.0,3.49
0.0,93.0,3.0,3.0,3.0,1.0,1775.0,0.0,0.0,0.0,2.0,1.6
0.0,85.0,2.0,2.0,3.0,3.0,1383.0,0.0,0.0,0.0,2.0,0.8
0.0,65.0,3.0,3.0,3.0,3.0,1650.0,1.0,0.0,0.0,1.0,2.35
0.0,104.0,5.0,6.0,4.0,3.0,9058.0,1.0,0.0,0.0,0.0,7.5
0.0,85.0,4.0,5.0,4.0,3.0,2535.0,0.0,0.0,0.0,1.0,1.75
0.0,93.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,0.0,1.0,1.2
0.0,50.0,4.0,4.0,3.0,3.0,2300.0,0.0,0.0,0.0,1.0,2.1
0.0,106.0,1.0,1.0,1.0,3.0,600.0,0.0,0.0,0.0,0.0,0.25
0.0,106.0,1.0,1.0,2.0,1.0,360.0,0.0,0.0,0.0,1.0,0.24
0.0,106.0,2.0,1.0,3.0,1.0,828.0,0.0,0.0,0.0,1.0,0.54
0.0,81.0,2.0,2.0,3.0,1.0,1386.0,0.0,0.0,0.0,2.0,0.95
1.0,49.0,4.0,4.0,2.0,2.0,3400.0,1.0,0.0,0.0,2.0,7.0
0.0,35.0,3.0,3.0,3.0,3.0,1564.0,0.0,0.0,0.0,1.0,1.25
0.0,97.0,2.0,2.0,1.0,1.0,646.0,0.0,0.0,2.0,2.0,0.45
0.0,47.0,3.0,3.0,3.0,2.0,1635.0,0.0,0.0,2.0,1.0,1.95
0.0,78.0,2.0,2.0,2.0,4.0,666.0,0.0,0.0,0.0,0.0,0.75
0.0,28.0,1.0,1.0,1.0,2.0,996.0,0.0,0.0,2.0,1.0,1.0
0.0,106.0,2.0,2.0,3.0,1.0,822.0,0.0,0.0,0.0,1.0,0.65
1.0,97.0,2.0,2.0,3.0,3.0,959.0,0.0,0.0,0.0,1.0,0.75
1.0,41.0,3.0,3.0,3.0,1.0,1400.0,1.0,0.0,2.0,2.0,2.65
1.0,71.0,2.0,2.0,1.0,0.0,225.0,0.0,0.0,0.0,1.0,0.27
0.0,32.0,4.0,4.0,4.0,2.0,4809.0,1.0,0.0,2.0,0.0,3.25
0.0,17.0,3.0,4.0,4.0,2.0,1956.0,0.0,0.0,0.0,2.0,2.2
1.0,27.0,5.0,5.0,2.0,2.0,2700.0,1.0,1.0,1.0,2.0,9.0
0.0,55.0,3.0,3.0,4.0,2.0,2400.0,1.0,0.0,2.0,1.0,1.74
1.0,8.0,7.0,6.0,3.0,3.0,3600.0,1.0,0.0,0.0,2.0,9.5
0.0,106.0,2.0,2.0,3.0,3.0,913.0,0.0,0.0,0.0,2.0,0.55
1.0,39.0,3.0,3.0,1.0,2.0,57.0,0.0,0.0,0.0,1.0,0.6
0.0,89.0,3.0,4.0,3.0,3.0,2400.0,1.0,0.0,0.0,2.0,1.93
1.0,49.0,4.0,4.0,4.0,0.0,1760.0,1.0,0.0,2.0,2.0,7.35
0.0,87.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,2.0,2.0,1.8
0.0,45.0,3.0,3.0,3.0,2.0,1907.0,0.0,0.0,2.0,1.0,1.65
0.0,35.0,3.0,3.0,3.0,0.0,1537.0,0.0,0.0,2.0,2.0,0.9
0.0,1.0,3.0,3.0,3.0,3.0,1414.0,1.0,0.0,0.0,2.0,1.4
0.0,73.0,2.0,2.0,3.0,1.0,1143.0,0.0,0.0,0.0,0.0,1.65
0.0,73.0,3.0,3.0,3.0,1.0,1750.0,1.0,0.0,0.0,1.0,1.6
0.0,32.0,3.0,2.0,4.0,4.0,1486.0,0.0,0.0,0.0,2.0,1.35
0.0,1.0,2.0,2.0,2.0,3.0,1101.0,0.0,0.0,0.0,1.0,1.25
1.0,26.0,5.0,5.0,4.0,2.0,1800.0,1.0,1.0,2.0,2.0,6.5
1.0,32.0,3.0,2.0,0.0,3.0,900.0,0.0,0.0,0.0,1.0,0.85
1.0,39.0,1.0,1.0,0.0,0.0,450.0,0.0,0.0,0.0,1.0,0.4
0.0,36.0,3.0,5.0,3.0,4.0,1834.0,1.0,0.0,0.0,0.0,1.0
1.0,71.0,7.0,7.0,0.0,2.0,2610.0,0.0,0.0,0.0,2.0,3.0
1.0,85.0,4.0,4.0,4.0,3.0,3240.0,1.0,0.0,1.0,2.0,6.8
1.0,73.0,4.0,4.0,4.0,0.0,2610.0,1.0,1.0,0.0,2.0,4.6
0.0,104.0,3.0,3.0,3.0,4.0,1430.0,0.0,0.0,0.0,2.0,1.45
0.0,36.0,3.0,3.0,4.0,0.0,1603.0,0.0,0.0,0.0,0.0,1.0
0.0,81.0,3.0,4.0,4.0,3.0,2629.0,1.0,0.0,2.0,1.0,2.0
0.0,101.0,4.0,5.0,4.0,3.0,2150.0,1.0,0.0,0.0,1.0,1.38
1.0,42.0,1.0,1.0,0.0,0.0,1650.0,0.0,0.0,0.0,1.0,2.15
0.0,57.0,2.0,2.0,2.0,3.0,1245.0,0.0,0.0,0.0,2.0,2.2
0.0,34.0,2.0,2.0,2.0,3.0,658.0,0.0,0.0,0.0,2.0,0.65
1.0,27.0,5.0,4.0,4.0,0.0,4518.0,1.0,1.0,2.0,2.0,18.0
0.0,65.0,2.0,2.0,2.0,4.0,1141.0,0.0,0.0,0.0,0.0,1.99
0.0,75.0,3.0,4.0,4.0,3.0,2140.0,1.0,0.0,2.0,0.0,3.21
0.0,70.0,3.0,3.0,1.0,3.0,1420.0,0.0,0.0,0.0,0.0,1.4
0.0,97.0,3.0,2.0,3.0,4.0,1091.0,0.0,0.0,0.0,1.0,0.99
0.0,99.0,2.0,2.0,2.0,3.0,744.0,0.0,0.0,0.0,2.0,0.48
0.0,93.0,2.0,2.0,2.0,4.0,1230.0,0.0,0.0,0.0,1.0,1.0
0.0,93.0,2.0,2.0,2.0,4.0,1226.0,0.0,0.0,0.0,2.0,1.01
0.0,105.0,3.0,3.0,4.0,0.0,1900.0,1.0,0.0,0.0,1.0,0.81
0.0,81.0,3.0,3.0,4.0,3.0,1155.0,0.0,0.0,2.0,0.0,1.2
0.0,93.0,2.0,2.0,2.0,1.0,1105.0,0.0,0.0,0.0,1.0,0.9
0.0,99.0,1.0,1.0,1.0,3.0,3569.0,0.0,0.0,0.0,0.0,0.17
1.0,24.0,3.0,3.0,2.0,0.0,2430.0,1.0,0.0,2.0,1.0,4.0
0.0,95.0,3.0,3.0,3.0,0.0,1438.0,1.0,0.0,0.0,0.0,1.25
0.0,87.0,3.0,4.0,4.0,3.0,1667.0,1.0,0.0,2.0,2.0,1.8
0.0,85.0,4.0,4.0,4.0,3.0,1775.0,1.0,0.0,0.0,1.0,1.3
0.0,35.0,3.0,3.0,4.0,3.0,1890.0,1.0,0.0,0.0,2.0,1.4
0.0,6.0,3.0,2.0,2.0,3.0,717.0,0.0,0.0,0.0,2.0,0.5
1.0,20.0,4.0,4.0,4.0,2.0,3500.0,1.0,1.0,0.0,1.0,6.95
1.0,26.0,9.0,9.0,4.0,3.0,2300.5,1.0,0.0,2.0,2.0,7.5
0.0,89.0,4.0,4.0,4.0,3.0,2500.0,1.0,0.0,2.0,2.0,2.05
0.0,90.0,2.0,2.0,1.0,3.0,1232.0,0.0,0.0,0.0,2.0,0.67
1.0,8.0,4.0,4.0,4.0,1.0,5400.0,1.0,0.0,2.0,1.0,6.5
0.0,63.0,3.0,3.0,3.0,1.0,2700.0,0.0,0.0,0.0,2.0,3.25
1.0,27.0,4.0,4.0,4.0,2.0,4518.0,0.0,0.0,0.0,2.0,5.8
0.0,42.0,3.0,3.0,2.0,1.0,195.0,0.0,0.0,0.0,1.0,2.5
1.0,28.0,5.0,6.0,4.0,1.0,3240.0,1.0,0.0,2.0,2.0,10.5
1.0,23.0,7.0,5.0,4.0,2.0,2367.0,0.0,0.0,2.0,2.0,4.75
0.0,91.0,2.0,2.0,1.0,1.0,695.0,0.0,0.0,0.0,2.0,0.45
0.0,7.0,4.0,5.0,4.0,3.0,2779.0,1.0,0.0,2.0,2.0,2.29
0.0,106.0,3.0,3.0,4.0,3.0,1383.0,0.0,0.0,0.0,2.0,1.14
0.0,106.0,1.0,1.0,1.0,3.0,378.0,0.0,0.0,0.0,0.0,0.24
0.0,69.0,4.0,4.0,4.0,1.0,1811.0,0.0,0.0,0.0,0.0,1.7
0.0,81.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,2.0,2.0,0.95
0.0,32.0,3.0,3.0,3.0,2.0,1620.0,0.0,0.0,0.0,2.0,1.79
1.0,38.0,5.0,5.0,0.0,3.0,3660.0,0.0,0.0,0.0,1.0,5.15
0.0,75.0,3.0,3.0,3.0,0.0,2989.0,1.0,0.0,0.0,1.0,3.25
0.0,106.0,1.0,1.0,0.0,3.0,484.0,0.0,0.0,0.0,1.0,0.21
0.0,88.0,3.0,3.0,2.0,1.0,1625.0,1.0,1.0,2.0,1.0,1.48
0.0,79.0,3.0,3.0,3.0,1.0,1834.0,1.0,0.0,0.0,0.0,2.1
0.0,81.0,3.0,4.0,3.0,1.0,1644.0,1.0,0.0,0.0,0.0,1.85
0.0,86.0,3.0,3.0,4.0,3.0,2333.0,1.0,0.0,1.0,0.0,2.25
0.0,84.0,3.0,3.0,3.0,3.0,2343.0,1.0,0.0,2.0,0.0,2.7
0.0,24.0,2.0,2.0,1.0,0.0,996.0,0.0,0.0,2.0,1.0,0.55
0.0,99.0,4.0,3.0,3.0,3.0,2824.0,1.0,0.0,0.0,2.0,1.1
0.0,2.0,3.0,3.0,4.0,3.0,1621.0,0.0,0.0,2.0,2.0,1.35
0.0,12.0,4.0,5.0,4.0,3.0,2672.0,1.0,0.0,0.0,2.0,3.45
0.0,93.0,3.0,3.0,2.0,1.0,1179.0,0.0,0.0,0.0,1.0,1.3
1.0,17.0,5.0,5.0,2.0,0.0,3420.0,1.0,0.0,2.0,2.0,6.46
0.0,81.0,3.0,3.0,3.0,3.0,1424.0,0.0,0.0,0.0,2.0,1.34
0.0,35.0,3.0,3.0,4.0,3.0,1708.0,0.0,0.0,2.0,2.0,1.0
1.0,25.0,4.0,4.0,4.0,3.0,1080.0,0.0,1.0,1.0,2.0,2.6
0.0,2.0,3.0,4.0,3.0,4.0,2012.0,1.0,0.0,0.0,0.0,1.25
0.0,106.0,2.0,2.0,1.0,3.0,577.0,0.0,0.0,0.0,2.0,0.29
0.0,93.0,3.0,3.0,3.0,4.0,1289.0,0.0,0.0,0.0,1.0,1.25
1.0,46.0,3.0,4.0,3.0,3.0,2592.0,1.0,1.0,2.0,1.0,6.4
0.0,7.0,3.0,4.0,2.0,3.0,2343.0,1.0,0.0,0.0,0.0,3.95
1.0,26.0,3.0,2.0,3.0,2.0,1350.0,0.0,0.0,0.0,1.0,4.25
0.0,106.0,2.0,2.0,1.0,1.0,699.0,0.0,0.0,0.0,1.0,0.34
0.0,87.0,4.0,4.0,3.0,3.0,2167.0,1.0,0.0,0.0,2.0,1.4
1.0,39.0,4.0,4.0,2.0,2.0,1440.0,0.0,0.0,0.0,1.0,2.35
0.0,70.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,0.0,1.0,1.95
0.0,101.0,3.0,3.0,0.0,3.0,1997.0,0.0,0.0,0.0,0.0,1.3
0.0,86.0,5.0,6.0,4.0,1.0,5711.0,1.0,0.0,0.0,2.0,3.85
0.0,95.0,2.0,2.0,3.0,3.0,1223.0,0.0,0.0,0.0,2.0,0.65
1.0,16.0,2.0,2.0,2.0,2.0,1426.0,0.0,0.0,0.0,2.0,1.5
0.0,35.0,3.0,3.0,3.0,4.0,1500.0,0.0,0.0,0.0,1.0,0.9
0.0,14.0,3.0,4.0,3.0,1.0,2600.0,1.0,0.0,0.0,0.0,3.05
0.0,95.0,4.0,5.0,2.0,1.0,2250.0,1.0,0.0,0.0,2.0,1.27
0.0,12.0,2.0,2.0,3.0,1.0,789.0,0.0,0.0,0.0,2.0,0.6
0.0,35.0,3.0,3.0,3.0,3.0,1739.0,0.0,0.0,2.0,2.0,1.05
1.0,4.0,3.0,2.0,1.0,0.0,3889.0,0.0,0.0,0.0,1.0,1.15
0.0,81.0,3.0,4.0,4.0,3.0,1963.0,1.0,0.0,0.0,2.0,2.0
1.0,8.0,4.0,5.0,4.0,3.0,2430.0,1.0,0.0,2.0,1.0,6.0
0.0,84.0,3.0,4.0,4.0,1.0,2409.0,1.0,0.0,2.0,2.0,2.4
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,2.0,2.0,1.52
0.0,61.0,2.0,2.0,2.0,1.0,1389.0,0.0,0.0,0.0,2.0,1.85
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,0.0,0.0,2.0,2.0,1.5
0.0,99.0,2.0,2.0,1.0,1.0,610.0,0.0,0.0,0.0,2.0,0.38
0.0,67.0,3.0,3.0,4.0,3.0,2047.0,0.0,1.0,2.0,2.0,3.0
0.0,47.0,3.0,3.0,3.0,3.0,1635.0,0.0,0.0,0.0,1.0,2.09
0.0,55.0,4.0,4.0,4.0,2.0,2600.0,0.0,1.0,2.0,2.0,2.05
1.0,8.0,5.0,5.0,4.0,1.0,3600.0,1.0,1.0,2.0,2.0,8.75
0.0,65.0,2.0,2.0,3.0,1.0,1433.0,0.0,0.0,0.0,2.0,2.65
1.0,38.0,1.0,1.0,2.0,2.0,892.0,0.0,0.0,0.0,1.0,1.6
0.0,105.0,2.0,2.0,0.0,4.0,1300.0,0.0,0.0,0.0,2.0,0.5
0.0,6.0,2.0,2.0,2.0,3.0,628.0,0.0,0.0,1.0,2.0,0.38
0.0,8.0,3.0,4.0,3.0,3.0,1860.0,1.0,0.0,0.0,2.0,2.2
0.0,1.0,3.0,4.0,4.0,3.0,1759.0,1.0,0.0,2.0,0.0,1.75
0.0,8.0,3.0,2.0,2.0,3.0,1703.0,0.0,0.0,0.0,2.0,1.2
1.0,29.0,6.0,1.0,0.0,1.0,3000.0,0.0,0.0,0.0,1.0,1.5
1.0,41.0,9.0,9.0,4.0,0.0,5000.0,1.0,1.0,2.0,2.0,9.25
0.0,65.0,3.0,3.0,3.0,4.0,1867.0,0.0,0.0,0.0,0.0,2.8
1.0,8.0,7.0,5.0,4.0,3.0,4500.0,1.0,0.0,0.0,2.0,11.25
0.0,13.0,3.0,3.0,2.0,3.0,2225.56,0.0,0.0,2.0,0.0,3.4
0.0,2.0,3.0,3.0,4.0,4.0,1742.0,0.0,0.0,0.0,2.0,1.5
0.0,91.0,2.0,2.0,1.0,1.0,694.0,0.0,0.0,0.0,2.0,0.45
1.0,8.0,4.0,4.0,4.0,1.0,6228.0,1.0,0.0,0.0,1.0,6.75
1.0,27.0,7.0,9.0,4.0,0.0,9000.0,1.0,1.0,1.0,2.0,31.5
0.0,32.0,3.0,3.0,4.0,1.0,1500.0,1.0,0.0,0.0,2.0,1.7
0.0,22.0,5.0,4.0,2.0,0.0,2174.0,0.0,0.0,0.0,1.0,1.4
0.0,73.0,3.0,3.0,4.0,3.0,2150.0,0.0,0.0,0.0,0.0,2.75
1.0,21.0,6.0,4.0,0.0,0.0,4000.0,0.0,0.0,0.0,2.0,5.0
0.0,7.0,3.0,3.0,3.0,3.0,2072.0,0.0,0.0,0.0,0.0,3.25
0.0,61.0,2.0,2.0,2.0,4.0,1278.0,0.0,0.0,0.0,2.0,1.6
0.0,84.0,3.0,3.0,2.0,3.0,2130.0,1.0,0.0,1.0,2.0,2.5
0.0,81.0,3.0,4.0,3.0,4.0,1947.0,0.0,0.0,0.0,0.0,1.9
0.0,12.0,4.0,5.0,4.0,3.0,2700.0,1.0,0.0,2.0,2.0,3.5
0.0,46.0,3.0,4.0,3.0,0.0,1951.0,0.0,0.0,2.0,2.0,1.8
0.0,87.0,3.0,3.0,4.0,3.0,1600.0,0.0,0.0,2.0,2.0,1.1
1.0,56.0,6.0,6.0,4.0,2.0,2700.0,1.0,1.0,0.0,2.0,6.21
1.0,8.0,4.0,4.0,2.0,3.0,4800.0,1.0,0.0,0.0,2.0,5.75
1.0,49.0,5.0,6.0,4.0,0.0,3240.0,0.0,0.0,0.0,2.0,12.0
0.0,62.0,2.0,2.0,3.0,4.0,1676.0,0.0,0.0,0.0,0.0,2.15
0.0,35.0,2.0,2.0,3.0,4.0,756.0,0.0,0.0,0.0,2.0,0.4
0.0,29.0,2.0,2.0,1.0,3.0,778.0,0.0,0.0,2.0,2.0,0.55
1.0,26.0,5.0,5.0,2.0,0.0,3375.0,0.0,0.0,2.0,1.0,9.9
0.0,95.0,2.0,2.0,3.0,3.0,1122.0,0.0,0.0,0.0,2.0,0.66
0.0,95.0,2.0,2.0,2.0,4.0,796.0,0.0,0.0,0.0,1.0,0.5
0.0,12.0,3.0,4.0,2.0,3.0,2200.0,1.0,0.0,0.0,2.0,2.58
1.0,56.0,5.0,4.0,4.0,0.0,1548.0,0.0,1.0,2.0,1.0,3.15
0.0,36.0,3.0,3.0,3.0,3.0,1000.0,0.0,1.0,0.0,2.0,1.2
0.0,106.0,3.0,3.0,4.0,3.0,1510.0,0.0,0.0,0.0,2.0,1.3
0.0,97.0,4.0,3.0,3.0,1.0,1766.0,0.0,0.0,0.0,0.0,0.95
0.0,36.0,3.0,3.0,4.0,1.0,1985.0,0.0,0.0,2.0,0.0,1.98
0.0,36.0,4.0,3.0,4.0,3.0,2000.0,0.0,0.0,2.0,2.0,1.6
0.0,28.0,4.0,3.0,2.0,0.0,2489.0,1.0,0.0,0.0,2.0,7.0
0.0,88.0,2.0,2.0,1.0,3.0,537.0,0.0,1.0,2.0,1.0,0.34
0.0,73.0,3.0,3.0,3.0,3.0,1790.0,1.0,0.0,0.0,2.0,1.51
0.0,87.0,3.0,3.0,2.0,3.0,1590.0,1.0,1.0,2.0,0.0,1.05
0.0,59.0,2.0,2.0,2.0,0.0,944.0,0.0,0.0,0.0,1.0,0.38
0.0,21.0,2.0,2.0,1.0,3.0,1100.0,0.0,0.0,0.0,1.0,0.95
0.0,72.0,2.0,2.0,2.0,3.0,1444.0,0.0,0.0,0.0,2.0,1.1
1.0,8.0,4.0,4.0,4.0,3.0,5400.0,1.0,0.0,0.0,1.0,6.25
0.0,35.0,2.0,2.0,2.0,1.0,667.0,0.0,0.0,0.0,2.0,0.4
0.0,39.0,2.0,2.0,1.0,3.0,722.0,0.0,0.0,0.0,1.0,0.43
0.0,39.0,1.0,1.0,1.0,3.0,500.0,0.0,0.0,0.0,1.0,0.21
0.0,3.0,4.0,5.0,4.0,1.0,2582.0,1.0,0.0,0.0,1.0,1.75
0.0,70.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,0.0,0.0,1.4
0.0,32.0,2.0,2.0,4.0,4.0,1111.0,0.0,0.0,0.0,2.0,1.2
0.0,14.0,4.0,4.0,3.0,4.0,2355.0,1.0,0.0,2.0,0.0,3.45
1.0,94.0,2.0,2.0,1.0,0.0,558.0,0.0,0.0,0.0,1.0,0.6
0.0,106.0,2.0,2.0,2.0,3.0,900.0,0.0,0.0,0.0,1.0,0.4
0.0,77.0,3.0,3.0,3.0,1.0,2018.0,0.0,1.0,0.0,0.0,2.7
0.0,95.0,2.0,2.0,1.0,1.0,576.0,0.0,0.0,0.0,2.0,0.4
0.0,96.0,3.0,3.0,4.0,3.0,2578.0,0.0,0.0,1.0,1.0,1.8
0.0,97.0,2.0,2.0,3.0,3.0,1000.0,0.0,0.0,0.0,1.0,0.5
0.0,101.0,3.0,3.0,3.0,3.0,1790.0,1.0,0.0,0.0,2.0,1.16
0.0,90.0,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,0.0,2.0,0.9
0.0,70.0,3.0,3.0,2.0,3.0,1429.0,0.0,0.0,2.0,2.0,1.52
0.0,3.0,4.0,4.0,4.0,3.0,2510.0,1.0,0.0,0.0,0.0,2.55
0.0,29.0,2.0,2.0,2.0,3.0,778.0,0.0,0.0,0.0,1.0,0.25
0.0,28.0,3.0,4.0,4.0,0.0,1956.0,1.0,0.0,1.0,2.0,2.2
0.0,8.0,3.0,4.0,4.0,3.0,1797.0,1.0,0.0,0.0,2.0,1.75
1.0,73.0,5.0,4.0,4.0,1.0,2610.0,1.0,0.0,2.0,2.0,5.25
0.0,90.0,3.0,2.0,1.0,1.0,1531.0,0.0,0.0,0.0,1.0,1.25
1.0,42.0,1.0,1.0,0.0,2.0,1242.0,0.0,0.0,0.0,1.0,3.35
0.0,81.0,2.0,2.0,3.0,3.0,1700.0,0.0,0.0,0.0,2.0,1.0
0.0,106.0,2.0,2.0,2.0,3.0,913.0,0.0,0.0,0.0,2.0,0.52
0.0,18.0,3.0,3.0,4.0,0.0,1611.0,0.0,0.0,0.0,1.0,1.6
0.0,45.0,2.0,2.0,2.0,3.0,1108.0,0.0,0.0,2.0,2.0,1.05
1.0,106.0,2.0,2.0,1.0,1.0,1150.0,0.0,0.0,0.0,2.0,0.49
0.0,78.0,4.0,6.0,4.0,1.0,2400.0,1.0,0.0,0.0,2.0,1.46
0.0,80.0,3.0,3.0,3.0,0.0,1971.0,1.0,0.0,0.0,2.0,1.15
0.0,89.0,3.0,4.0,4.0,3.0,2027.0,1.0,0.0,0.0,2.0,2.1
0.0,21.0,3.0,4.0,4.0,0.0,1739.0,1.0,0.0,0.0,2.0,1.5
0.0,60.0,2.0,3.0,2.0,3.0,1520.0,0.0,1.0,2.0,1.0,2.05
0.0,81.0,2.0,2.0,1.0,1.0,546.0,0.0,0.0,0.0,2.0,0.36
0.0,42.0,4.0,5.0,3.0,0.0,5000.0,1.0,0.0,1.0,2.0,8.44
0.0,74.0,1.0,1.0,2.0,3.0,425.0,0.0,0.0,2.0,1.0,0.37
0.0,84.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,0.6
1.0,26.0,5.0,6.0,4.0,0.0,2700.0,1.0,1.0,0.0,2.0,10.55
0.0,55.0,3.0,4.0,4.0,2.0,1900.0,1.0,0.0,2.0,2.0,1.54
1.0,21.0,3.0,9.0,4.0,1.0,1557.0,1.0,0.0,2.0,2.0,3.65
0.0,5.0,2.0,2.0,4.0,1.0,940.0,0.0,0.0,2.0,1.0,1.0
0.0,70.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,2.0,2.0,1.8
0.0,7.0,3.0,3.0,4.0,3.0,1275.53,0.0,0.0,0.0,2.0,1.2
0.0,7.0,3.0,3.0,3.0,3.0,1711.0,0.0,1.0,2.0,0.0,2.33
1.0,16.0,10.0,10.0,2.0,2.0,400.0,0.0,0.0,0.0,1.0,2.25
1.0,25.0,10.0,9.0,4.0,3.0,5018.0,0.0,0.0,1.0,2.0,1.9
0.0,35.0,2.0,3.0,3.0,3.0,1442.0,0.0,0.0,0.0,2.0,0.85
0.0,21.0,2.0,2.0,3.0,0.0,1282.0,0.0,0.0,0.0,1.0,1.01
0.0,90.0,3.0,3.0,4.0,3.0,1780.0,0.0,0.0,0.0,0.0,1.5
0.0,74.0,2.0,2.0,1.0,3.0,591.0,0.0,0.0,2.0,2.0,0.65
0.0,79.0,3.0,3.0,3.0,3.0,1311.0,0.0,0.0,2.0,2.0,1.5
0.0,93.0,2.0,2.0,2.0,4.0,1226.0,0.0,0.0,0.0,1.0,0.85
0.0,106.0,2.0,2.0,1.0,3.0,509.0,0.0,0.0,2.0,2.0,0.27
0.0,49.0,4.0,4.0,3.0,0.0,11111.0,1.0,0.0,0.0,2.0,8.5
0.0,28.0,2.0,2.0,2.0,2.0,1120.0,0.0,1.0,0.0,0.0,1.35
0.0,32.0,3.0,2.0,4.0,1.0,1410.0,0.0,0.0,0.0,0.0,1.3
1.0,38.0,10.0,11.0,4.0,3.0,7000.0,0.0,0.0,1.0,2.0,7.0
0.0,89.0,3.0,3.0,3.0,4.0,141.0,0.0,0.0,0.0,0.0,1.8
0.0,11.0,2.0,1.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,0.28
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,0.0,0.0,0.0,2.0,1.42
0.0,84.0,2.0,2.0,2.0,3.0,1132.0,0.0,0.0,0.0,2.0,1.0
0.0,68.0,3.0,4.0,3.0,1.0,1941.0,0.0,1.0,2.0,2.0,1.85
0.0,32.0,3.0,3.0,4.0,1.0,1440.0,0.0,0.0,0.0,1.0,2.15
0.0,42.0,4.0,4.0,4.0,0.0,2722.0,1.0,0.0,0.0,2.0,2.5
0.0,7.0,3.0,3.0,2.0,1.0,2122.0,1.0,0.0,0.0,0.0,3.75
0.0,61.0,3.0,3.0,2.0,4.0,1630.0,0.0,0.0,0.0,2.0,2.57
0.0,61.0,3.0,3.0,3.0,1.0,1630.0,0.0,0.0,0.0,1.0,2.41
0.0,14.0,2.0,2.0,3.0,1.0,1090.0,0.0,0.0,0.0,2.0,1.35
0.0,95.0,3.0,4.0,3.0,3.0,1766.0,1.0,0.0,0.0,2.0,0.9
0.0,3.0,2.0,2.0,2.0,3.0,1404.0,0.0,0.0,0.0,0.0,1.59
0.0,89.0,3.0,4.0,3.0,3.0,1925.0,0.0,0.0,0.0,2.0,1.83
1.0,48.0,6.0,5.0,2.0,2.0,2250.0,1.0,0.0,1.0,2.0,3.5
0.0,106.0,2.0,2.0,2.0,3.0,1044.0,0.0,0.0,0.0,1.0,0.65
